"participant_id","study_condition","gender","age","cue","valence","response","response_position","response_level","timestamp","time_diff_sec"
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"PersonnelSelection","3","Komisch",2,1,2025-11-24 12:59:04.206,10.0970001220703
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"PersonnelSelection","2","wirklich nutzen?",3,1,2025-11-24 12:59:15.948,21.8389999866486
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"PersonnelSelection","2","beängstigend",4,1,2025-11-24 12:59:25.595,31.4860000610352
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"PersonnelSelection","3","selbst abschaffung",5,1,2025-11-24 12:59:38.856,44.7469999790192
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Praktisch",NA,"weniger lohnkosten",1,2,2025-11-24 13:00:44.767,110.657999992371
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Praktisch",NA,"keine persönliche wertung",2,2,2025-11-24 13:00:53.985,119.875999927521
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Praktisch",NA,"neutral",3,2,2025-11-24 13:00:56.288,122.179000139236
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Praktisch",NA,"einfach",4,2,2025-11-24 13:01:03.414,129.305000066757
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Praktisch",NA,"schnell",5,2,2025-11-24 13:01:09.256,135.147000074387
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Komisch",NA,"ungewohnt",1,2,2025-11-24 13:01:17.53,143.421000003815
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Komisch",NA,"modern",2,2,2025-11-24 13:01:20.579,146.47000002861
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Komisch",NA,"unklar ob gut",3,2,2025-11-24 13:01:38.431,164.322000026703
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Komisch",NA,"korrekte entscheidungen?",4,2,2025-11-24 13:02:20.935,206.825999975204
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"Komisch",NA,"abseits von tradition",5,2,2025-11-24 13:02:45.896,231.786999940872
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"wirklich nutzen?",NA,"fehlende empathie",1,2,2025-11-24 13:03:02.118,248.009000062943
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"wirklich nutzen?",NA,"fehlendes  verständnis",2,2,2025-11-24 13:03:11.415,257.305999994278
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"wirklich nutzen?",NA,"abschaffung anderer jobs",3,2,2025-11-24 13:03:21.912,267.802999973297
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"wirklich nutzen?",NA,"personalauswahl überhaupt nötig",4,2,2025-11-24 13:03:39.819,285.710000038147
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"wirklich nutzen?",NA,"kompliziert",5,2,2025-11-24 13:03:58.717,304.608000040054
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"beängstigend",NA,"fast autark",1,2,2025-11-24 13:04:07.925,313.815999984741
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"beängstigend",NA,"kein mensch involviert",2,2,2025-11-24 13:04:24.419,330.30999994278
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"beängstigend",NA,"abschaffung von jobs",3,2,2025-11-24 13:04:32.345,338.236000061035
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"beängstigend",NA,"menschen ersetzt",4,2,2025-11-24 13:04:39.292,345.183000087738
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"beängstigend",NA,"richtige entscheidungen?",5,2,2025-11-24 13:04:47.604,353.495000123978
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"selbst abschaffung",NA,"keine menschen benötigt",1,2,2025-11-24 13:05:18.405,384.296000003815
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"selbst abschaffung",NA,"ki übernimmt jobs",2,2,2025-11-24 13:05:24.751,390.641999959946
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"selbst abschaffung",NA,"weniger arbeit",3,2,2025-11-24 13:05:32.05,397.940999984741
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"selbst abschaffung",NA,"von menschen verursacht",4,2,2025-11-24 13:05:42.059,407.950000047684
"691de6a445b026a97d54fd1f","PersonnelSelection","male",18,"selbst abschaffung",NA,"paradox",5,2,2025-11-24 13:05:49.546,415.43700003624
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"CourtDecision","3","Ungrecht",1,1,2025-11-24 12:57:05.51,0
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"CourtDecision","2","Geheim",2,1,2025-11-24 12:57:09.273,3.76300001144409
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"CourtDecision","2","Unehrlich",3,1,2025-11-24 12:57:11.965,6.45499992370605
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"CourtDecision","2","Blöd",4,1,2025-11-24 12:57:15.143,9.63299989700317
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"CourtDecision","2","Unangenehm",5,1,2025-11-24 12:57:18.926,13.4160001277924
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Ungrecht",NA,"Besser",1,2,2025-11-24 12:57:34.438,28.9279999732971
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Ungrecht",NA,"Grecht",2,2,2025-11-24 12:57:37.385,31.875
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Ungrecht",NA,"Strukutiert",3,2,2025-11-24 12:57:40.518,35.0079998970032
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Ungrecht",NA,"Fair",4,2,2025-11-24 12:57:44.798,39.2880001068115
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Ungrecht",NA,"Kontrolloert",5,2,2025-11-24 12:57:48.307,42.7969999313354
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Geheim",NA,"Gut",1,2,2025-11-24 12:57:54.364,48.8540000915527
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Geheim",NA,"Gerecht",2,2,2025-11-24 12:57:56.442,50.9319999217987
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Geheim",NA,"Fair",3,2,2025-11-24 12:57:57.496,51.9860000610352
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Geheim",NA,"Effizient",4,2,2025-11-24 12:58:01.239,55.7290000915527
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Geheim",NA,"Effektiv",5,2,2025-11-24 12:58:06.184,60.6740000247955
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unehrlich",NA,"Ungerecht",1,2,2025-11-24 12:58:14.954,69.444000005722
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unehrlich",NA,"Unfair",2,2,2025-11-24 12:58:17.507,71.9969999790192
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unehrlich",NA,"Nicht ehrlich",3,2,2025-11-24 12:58:20.34,74.8299999237061
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unehrlich",NA,"Kein Vertrauen",4,2,2025-11-24 12:58:24.697,79.1870000362396
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unehrlich",NA,"Schäflich",5,2,2025-11-24 12:58:28.435,82.9249999523163
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Blöd",NA,"Dumm",1,2,2025-11-24 12:58:32.968,87.4579999446869
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Blöd",NA,"Unausgegören",2,2,2025-11-24 12:58:38.887,93.3770000934601
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Blöd",NA,"Nicht überzeugend",3,2,2025-11-24 12:58:46.585,101.075000047684
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Blöd",NA,"Fehlgeleitet",4,2,2025-11-24 12:58:50.931,105.421000003815
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Blöd",NA,"Unehrlich",5,2,2025-11-24 12:58:53.336,107.825999975204
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unangenehm",NA,"Bölod",1,2,2025-11-24 12:58:58.047,112.536999940872
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unangenehm",NA,"Unschön",2,2,2025-11-24 12:59:00.454,114.944000005722
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unangenehm",NA,"Schmerzhaft",3,2,2025-11-24 12:59:04.337,118.826999902725
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unangenehm",NA,"Aua",4,2,2025-11-24 12:59:05.71,120.200000047684
"637e5524f9b70fbaab910c54","CourtDecision","male",51,"Unangenehm",NA,"Hilfe",5,2,2025-11-24 12:59:07.836,122.325999975204
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"CourtDecision","5","Richter",1,1,2025-11-24 13:05:14.025,0
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"CourtDecision","5","Saal",2,1,2025-11-24 13:05:20.328,6.30299997329712
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"CourtDecision","4","Zeugen",3,1,2025-11-24 13:05:25.361,11.3359999656677
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"CourtDecision","4","Urteil",4,1,2025-11-24 13:05:28.368,14.3429999351501
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"CourtDecision","5","Mensch",5,1,2025-11-24 13:05:32.465,18.4399998188019
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Richter",NA,"Entscheidung",1,2,2025-11-24 13:05:58.224,44.1989998817444
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Richter",NA,"Klug",2,2,2025-11-24 13:06:00.6,46.5749998092651
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Richter",NA,"Vertrauen",3,2,2025-11-24 13:06:02.76,48.7349998950958
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Richter",NA,"Justiz",4,2,2025-11-24 13:06:05.112,51.0869998931885
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Richter",NA,"Mensch",5,2,2025-11-24 13:06:08.673,54.6480000019073
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Saal",NA,"Presse",1,2,2025-11-24 13:06:15.098,61.0729999542236
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Saal",NA,"Menschen",2,2,2025-11-24 13:06:18.561,64.5360000133514
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Saal",NA,"Bänke",3,2,2025-11-24 13:06:23.305,69.2799999713898
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Saal",NA,"Polizei",4,2,2025-11-24 13:06:30.065,76.039999961853
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Saal",NA,"Anwalt",5,2,2025-11-24 13:06:34.832,80.8069999217987
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Zeugen",NA,"Verantwortung",1,2,2025-11-24 13:06:42.321,88.2960000038147
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Zeugen",NA,"Aussage",2,2,2025-11-24 13:06:44.113,90.0879998207092
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Zeugen",NA,"Wahrheit",3,2,2025-11-24 13:06:46.096,92.0709998607635
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Zeugen",NA,"Lüge",4,2,2025-11-24 13:06:47.841,93.8159999847412
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Zeugen",NA,"Stand",5,2,2025-11-24 13:06:51.12,97.0949997901917
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Urteil",NA,"Vertrauen",1,2,2025-11-24 13:06:55.144,101.118999958038
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Urteil",NA,"Gefängnis",2,2,2025-11-24 13:06:57.665,103.639999866486
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Urteil",NA,"Anwälte",3,2,2025-11-24 13:07:01.338,107.31299996376
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Urteil",NA,"Richter#",4,2,2025-11-24 13:07:04.385,110.359999895096
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Urteil",NA,"Hammer",5,2,2025-11-24 13:07:10.297,116.271999835968
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Mensch",NA,"Gefühle",1,2,2025-11-24 13:07:22.273,128.24799990654
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Mensch",NA,"Angst",2,2,2025-11-24 13:07:24.969,130.944000005722
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Mensch",NA,"Wut",3,2,2025-11-24 13:07:26.401,132.375999927521
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Mensch",NA,"Entschlossenheit",4,2,2025-11-24 13:07:30.714,136.688999891281
"6107ab75c50cfb94fb523279","CourtDecision","male",46,"Mensch",NA,"Trauer",5,2,2025-11-24 13:07:32.193,138.167999982834
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"PersonnelSelection","4","Kontrolle",1,1,2025-11-24 13:09:01.626,0
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"PersonnelSelection","5","Mensch kontrolliert KI?",2,1,2025-11-24 13:10:28.597,86.970999956131
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"PersonnelSelection","3","Sollte KI aufsehen?",3,1,2025-11-24 13:10:39.017,97.3910000324249
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"PersonnelSelection","3","Arbeiten unter Aufsicht",4,1,2025-11-24 13:11:01.203,119.577000141144
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"PersonnelSelection","6","Vier-Augen-Prinzip",5,1,2025-11-24 13:11:15.429,133.802999973297
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Kontrolle",NA,"Streng",1,2,2025-11-24 13:11:45.694,164.068000078201
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Kontrolle",NA,"Angst vor Fehlern",2,2,2025-11-24 13:12:00.238,178.611999988556
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Kontrolle",NA,"Höhere Sicherheit",3,2,2025-11-24 13:12:07.477,185.851000070572
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Kontrolle",NA,"Bessere Auswahl",4,2,2025-11-24 13:12:24.285,202.65900015831
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Kontrolle",NA,"Bericht schreiben",5,2,2025-11-24 13:12:30.583,208.957000017166
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Mensch kontrolliert KI?",NA,"Mensch besser?",1,2,2025-11-24 13:12:41.837,220.210999965668
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Mensch kontrolliert KI?",NA,"Wettbewerb",2,2,2025-11-24 13:13:03.366,241.740000009537
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Mensch kontrolliert KI?",NA,"Ethische Auswahl",3,2,2025-11-24 13:13:14.597,252.970999956131
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Mensch kontrolliert KI?",NA,"Fingerspitzengefühl",4,2,2025-11-24 13:13:23.825,262.199000120163
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Mensch kontrolliert KI?",NA,"KI wird besser",5,2,2025-11-24 13:13:36.393,274.766999959946
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Sollte KI aufsehen?",NA,"Weniger Fehler",1,2,2025-11-24 13:14:06.161,304.535000085831
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Sollte KI aufsehen?",NA,"KI wird besser",2,2,2025-11-24 13:14:09.741,308.115000009537
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Sollte KI aufsehen?",NA,"Algorithmus",3,2,2025-11-24 13:14:15.517,313.891000032425
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Sollte KI aufsehen?",NA,"KI Kontrolle",4,2,2025-11-24 13:14:33.822,332.196000099182
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Sollte KI aufsehen?",NA,"Fehlerfrei",5,2,2025-11-24 13:14:44.578,342.952000141144
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Arbeiten unter Aufsicht",NA,"Anspannung",1,2,2025-11-24 13:14:50.174,348.548000097275
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Arbeiten unter Aufsicht",NA,"Angst vor Fehlern",2,2,2025-11-24 13:14:58.15,356.524000167847
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Arbeiten unter Aufsicht",NA,"Streng",3,2,2025-11-24 13:15:05.853,364.226999998093
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Arbeiten unter Aufsicht",NA,"Konsequenzen",4,2,2025-11-24 13:15:12.165,370.539000034332
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Arbeiten unter Aufsicht",NA,"Kündigung",5,2,2025-11-24 13:15:15.577,373.950999975204
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Vier-Augen-Prinzip",NA,"Höhere Sicherheit",1,2,2025-11-24 13:15:26.769,385.143000125885
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Vier-Augen-Prinzip",NA,"Weniger Fehler",2,2,2025-11-24 13:15:55.034,413.407999992371
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Vier-Augen-Prinzip",NA,"Fehlerfreiheit",3,2,2025-11-24 13:15:59.829,418.203000068665
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Vier-Augen-Prinzip",NA,"Gemeinsame Verantwortung",4,2,2025-11-24 13:16:04.577,422.950999975204
"6916ec5ea71ea434a82b91f2","PersonnelSelection","male",30,"Vier-Augen-Prinzip",NA,"Kontrollmechanismus",5,2,2025-11-24 13:16:08.873,427.246999979019
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"CriticalInfrastructure","4","okay",1,1,2025-11-24 13:11:35.943,0
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"CriticalInfrastructure","4","interessant",2,1,2025-11-24 13:11:40.428,4.48499989509583
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"CriticalInfrastructure","2","beunruhigend",3,1,2025-11-24 13:11:47.355,11.4119999408722
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"CriticalInfrastructure","4","warum",4,1,2025-11-24 13:11:57.613,21.6699998378754
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"CriticalInfrastructure","4","wieso",5,1,2025-11-24 13:12:00.005,24.0620000362396
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"okay",NA,"ich verstehe nicht",1,2,2025-11-24 13:13:17.112,101.168999910355
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"okay",NA,"auf was hier",2,2,2025-11-24 13:13:20.972,105.02899980545
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"okay",NA,"hinausgegangen ",3,2,2025-11-24 13:13:26.999,111.055999994278
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"okay",NA,"wird",4,2,2025-11-24 13:13:27.749,111.805999994278
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"okay",NA,"wieso",5,2,2025-11-24 13:13:29.535,113.592000007629
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"interessant",NA,"wieso bewerte ich",1,2,2025-11-24 13:13:39.628,123.68499994278
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"interessant",NA,"meine eigenen",2,2,2025-11-24 13:13:42.306,126.362999916077
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"interessant",NA,"bewertungen",3,2,2025-11-24 13:13:46.201,130.257999897003
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"interessant",NA,"mit bewertungen",4,2,2025-11-24 13:13:51.18,135.236999988556
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"interessant",NA,"nicht verstehen",5,2,2025-11-24 13:13:54.879,138.9359998703
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"beunruhigend",NA,"das",1,2,2025-11-24 13:13:59.336,143.392999887466
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"beunruhigend",NA,"macht",2,2,2025-11-24 13:14:00.334,144.391000032425
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"beunruhigend",NA,"keinen",3,2,2025-11-24 13:14:01.375,145.431999921799
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"beunruhigend",NA,"sinn",4,2,2025-11-24 13:14:02.223,146.27999997139
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"beunruhigend",NA,"für mich",5,2,2025-11-24 13:14:03.601,147.657999992371
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"warum",NA,"ich",1,2,2025-11-24 13:14:07.855,151.911999940872
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"warum",NA,"verstehe",2,2,2025-11-24 13:14:08.882,152.938999891281
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"warum",NA,"diese ",3,2,2025-11-24 13:14:10.758,154.814999818802
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"warum",NA,"aufgabe",4,2,2025-11-24 13:14:11.705,155.761999845505
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"warum",NA,"nicht",5,2,2025-11-24 13:14:12.469,156.526000022888
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"wieso",NA,"alter",1,2,2025-11-24 13:14:16.844,160.901000022888
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"wieso",NA,"was",2,2,2025-11-24 13:14:17.502,161.559000015259
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"wieso",NA,"soll",3,2,2025-11-24 13:14:18.416,162.472999811172
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"wieso",NA,"das",4,2,2025-11-24 13:14:19.011,163.067999839783
"61642079e97a8b33e926d76f","CriticalInfrastructure","female",31,"wieso",NA,"bitte",5,2,2025-11-24 13:14:20.823,164.879999876022
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"PersonnelSelection","1","Ineffizient",1,1,2025-11-24 13:13:09.352,0
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"PersonnelSelection","4","Technikwandel",2,1,2025-11-24 13:13:22.095,12.7430000305176
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"PersonnelSelection","1","Schlechte Qualität",3,1,2025-11-24 13:13:33.943,24.5910000801086
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"PersonnelSelection","2","KI-Bubble",4,1,2025-11-24 13:13:53.695,44.3429999351501
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"PersonnelSelection","1","Fehleranfällig",5,1,2025-11-24 13:14:17.608,68.2560000419617
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Ineffizient",NA,"Doppelte Arbeit",1,2,2025-11-24 13:15:24.103,134.750999927521
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Ineffizient",NA,"Längere Zeiten",2,2,2025-11-24 13:15:47.527,158.174999952316
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Ineffizient",NA,"Mehr Fehler",3,2,2025-11-24 13:15:51.512,162.160000085831
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Ineffizient",NA,"Arbeitserspannise sind Schein",4,2,2025-11-24 13:16:13.311,183.959000110626
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Ineffizient",NA,"Höhere Stromkosten",5,2,2025-11-24 13:16:28.071,198.719000101089
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Technikwandel",NA,"Neue Technologien",1,2,2025-11-24 13:16:41.24,211.888000011444
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Technikwandel",NA,"Ablösen von Alten ",2,2,2025-11-24 13:16:47.543,218.190999984741
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Technikwandel",NA,"KI ersetzt Menschen",3,2,2025-11-24 13:16:58.807,229.454999923706
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Technikwandel",NA,"KI langer Weg",4,2,2025-11-24 13:17:09.031,239.678999900818
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Technikwandel",NA,"Industrielle Revolution",5,2,2025-11-24 13:17:28.775,259.423000097275
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Schlechte Qualität",NA,"Keine eigene Kreativität",1,2,2025-11-24 13:17:40.039,270.68700003624
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Schlechte Qualität",NA,"Keine echten Einschätzungsfähigkeiten",2,2,2025-11-24 13:18:01.399,292.046999931335
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Schlechte Qualität",NA,"Handelt nach Statistik",3,2,2025-11-24 13:18:15.12,305.767999887466
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Schlechte Qualität",NA,"Basiert auf Trainingswissen",4,2,2025-11-24 13:18:30.023,320.671000003815
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Schlechte Qualität",NA,"Fehler",5,2,2025-11-24 13:18:36.271,326.918999910355
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"KI-Bubble",NA,"Nur aktueller hype",1,2,2025-11-24 13:18:56.751,347.398999929428
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"KI-Bubble",NA,"Wird platzen",2,2,2025-11-24 13:19:00.56,351.207999944687
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"KI-Bubble",NA,"KI overhyped",3,2,2025-11-24 13:19:06.231,356.878999948502
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"KI-Bubble",NA,"Gezwungene KI-Verwendung",4,2,2025-11-24 13:19:35.855,386.503000020981
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"KI-Bubble",NA,"KI ohne Sinn",5,2,2025-11-24 13:19:42.831,393.479000091553
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Fehleranfällig",NA,"Schlechte Qualität",1,2,2025-11-24 13:19:51.031,401.678999900818
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Fehleranfällig",NA,"Keine eigenes Denken",2,2,2025-11-24 13:19:55.367,406.015000104904
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Fehleranfällig",NA,"Basiert auf Trainingsdaten",3,2,2025-11-24 13:20:06.743,417.391000032425
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Fehleranfällig",NA,"Hat keine Werte",4,2,2025-11-24 13:20:21.607,432.255000114441
"691e2e7f9418c581c4c4bc8f","PersonnelSelection","male",20,"Fehleranfällig",NA,"Muss überprüft werden",5,2,2025-11-24 13:20:27.319,437.967000007629
"5e6d2835e0de62000922c8c2","PersonnelSelection","female",50,"PersonnelSelection","4","mehr als notwendig",1,1,2025-11-24 13:13:29.272,0
"5e6d2835e0de62000922c8c2","PersonnelSelection","female",50,"PersonnelSelection","3","unverhältnismäßig",2,1,2025-11-24 13:14:30.042,60.7699999809265
"5e6d2835e0de62000922c8c2","PersonnelSelection","female",50,"PersonnelSelection","3","KI inkompetent",3,1,2025-11-24 13:14:39.525,70.2530000209808
"5e6d2835e0de62000922c8c2","PersonnelSelection","female",50,"PersonnelSelection","3","zu viel VErantwortung",4,1,2025-11-24 13:14:46.985,77.7129998207092
