json_file,window_index,window_text,sentiment_label,sentiment_score
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,22,"and I feel like if you make science the norm,",negative,0.6163339614868164
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,23,"then you kind of take everything at face value, and",neutral,0.6638750433921814
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,24,things that contradict it might be hidden or dismissed like,negative,0.5217171311378479
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,25,we currently see in our current world. data and data-driven,neutral,0.9061173796653748
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,26,governance ai is the new buzzword so um i'm just,neutral,0.7598893046379089
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,27,kind of skeptical we don't know how it the world,negative,0.5957129597663879
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,28,is going to turn out in the future with how,neutral,0.8760149478912354
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,29,much they're trying to integrate it in every single aspect,neutral,0.7417418956756592
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,30,of our society um and then of course faith-based order,neutral,0.9016523957252502
63d7b1a77e23b5460ab88069_audio_ranking_explanation_1780152809144_transcript,31,we've seen how a face-based world could be and i'd,neutral,0.756434977054596
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,0,I think the best society would be the one that,positive,0.7255926132202148
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,1,has no exchange policies as far as money doesn't exist.,negative,0.6124249696731567
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,2,"The love of money is the root of all evil,",negative,0.8768749237060547
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,3,and that's faith-based. But I feel like the majority of,neutral,0.7272191643714905
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,4,"things that happen, the center of it is money. And",neutral,0.8068680763244629
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,5,"if you removed it, people could live their best lives.",neutral,0.44812846183776855
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,6,they wouldn't have to work they wouldn't have to struggle,neutral,0.5903176665306091
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,7,they wouldn't have to save because when you pass away,neutral,0.697860062122345
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,8,all that goes away anyway you cannot take it with,negative,0.7578834295272827
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,9,you once that casket closed once that oven burns you,neutral,0.6986333131790161
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,10,or whatever um you can't have it and then your,negative,0.7129051685333252
661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546_transcript,11,life's work that you woke up for every single day,neutral,0.6958705186843872
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,0,"As a religious woman, I feel like a faith-based order",neutral,0.5665616393089294
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,1,would really change things. Not to force people to follow,neutral,0.6558809876441956
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,2,"the faith, but that the morals of the faith and",neutral,0.8371023535728455
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,3,the ideas can be followed so that people have more,neutral,0.5459259748458862
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,4,peace. um then for number two a primitive utopia would,neutral,0.8099719882011414
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,5,be good um because we tend to lose ourselves within,neutral,0.5429800748825073
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,6,technology and then if things were more green i mean,neutral,0.8067997694015503
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,7,it would help us it would help the earth it,positive,0.8717287182807922
661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867_transcript,8,would help our futures our children's futures and down the,positive,0.7667666673660278
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,0,I think a future society I would want is one,neutral,0.4942934811115265
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,1,that combines the futurist utopia where science and technology are,neutral,0.593188464641571
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,2,leaving the forefront of society. And that's what's building our,neutral,0.7687519192695618
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,3,"society, but also within the primitivist type of setup where",neutral,0.8906772136688232
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,4,"it's smaller communities, preserving environmental resources, only using just enough",neutral,0.5718501210212708
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,5,"of what we need without wasting, without excess. I think",neutral,0.6531005501747131
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,6,it's a combination of that where it's only using just,neutral,0.7979459762573242
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,7,enough while also driving forth a lot of innovation and,neutral,0.5397602319717407
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,8,"technology for better medicine, better use of resources, and things",positive,0.7030079364776611
6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882_transcript,9,"like that so that we're not going backwards, yet we",neutral,0.7421544194221497
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,0,"I ranked my, um, ideal societies. I put modern green",neutral,0.8012692332267761
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,1,"utopia at the top because, um, in my ideal world,",neutral,0.485004186630249
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,2,we would not be having an environmental crisis like we,negative,0.5942143797874451
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,3,"are right now. Um, people would be a lot more",neutral,0.6762562394142151
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,4,innovative about using renewable green resources than they currently are,neutral,0.800609290599823
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,5,right now and it would be a lot more secure,positive,0.5100272297859192
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,6,and promising for future generations to live that way so,positive,0.7275445461273193
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,7,that's why i put it at the top followed by,neutral,0.8754231333732605
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,8,a futuristic utopia with science and innovation at the forefront,positive,0.8200084567070007
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,9,because i believe that things will follow that that are,neutral,0.7154726982116699
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,10,"beneficial to society such as more innovative healthcare, better use",positive,0.8349396586418152
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,11,"of renewable resources, lower destruction of the environment. Next, I",neutral,0.6399900317192078
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,12,have the moral commonwealth. I don't have that at the,negative,0.5092006921768188
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,13,"top because I believe that it's too idealistic, that it",negative,0.5020835399627686
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,14,can't be trusted. It just seems too volatile. How can,negative,0.8112130165100098
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,15,you actually trust a society to behave so that people,neutral,0.692473292350769
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,16,are conscientious and just look out for each other by,neutral,0.5953572988510132
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,17,the goodness of their heart? I don't think that it,negative,0.5915700793266296
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,18,would actually have any kind of framework or organization which,neutral,0.7934906482696533
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,19,"a civilization needs to work. Next, I have institutional utopia",neutral,0.7312911152839661
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,20,rule of law this is pretty much what we have,neutral,0.6522834897041321
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,21,now currently i have that in the middle as a,neutral,0.9159716963768005
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,22,sort of neutral preference because it's what we have now,neutral,0.7661300301551819
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,23,it's what we're used to now it's not going forward,negative,0.6656815409660339
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,24,but it's also not going backwards next i have the,neutral,0.7260241508483887
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,25,primitivist utopia low tech and small scale this description reminded,neutral,0.5001338124275208
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,26,"me of the sort of medieval style small villages, pre-industrial",neutral,0.8090232014656067
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,27,"type of living. It's a simpler way of life, it",positive,0.5628223419189453
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,28,"sounds like, more close-knit communities looking out for one another.",positive,0.5766501426696777
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,29,"However, when problems arrive, such as health problems or environmental",negative,0.555253267288208
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,30,"disasters, we do need the technology to combat that. so",neutral,0.5191633701324463
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,31,i would not prefer that at the top but i,negative,0.5096282958984375
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,32,don't think it would be horrible to live in that,negative,0.6377689242362976
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,33,kind of society at number six i have ai centered,neutral,0.8463980555534363
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,34,utopia i don't see this as a utopia it's a,negative,0.8117980360984802
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,35,dystopia um if we let ai make all the decisions,neutral,0.8209083676338196
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,36,to drive forth our society then what control do we,neutral,0.784606397151947
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,37,"have as individuals, as a population, as a civilization? What",neutral,0.6133704781532288
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,38,happens if things get out of control? How will we,negative,0.792762279510498
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,39,know? How will we keep track? How will we make,neutral,0.8786507844924927
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,40,decisions? It's placing a lot of faith in technology that,negative,0.5093222856521606
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,41,"a lot of us don't fully understand, and I have",negative,0.5814609527587891
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,42,very little trust in that. Number seven is the religious,negative,0.7445334792137146
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,43,"utopia. This would be going very backwards, and it would",negative,0.8941240310668945
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,44,not be fair or equal for people who don't believe,negative,0.6408161520957947
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,45,"in a particular doctrine or dogma, and obviously it's not",neutral,0.5677328109741211
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,46,"based in reality, so it would be very contradictory to",negative,0.5316129922866821
6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420_transcript,47,try to build a society based on a religious or,neutral,0.5285188555717468
66e9b926c782e4f47a05ec7c_audio_missing_utopia_1780188646013_transcript,0,so i know law and order was in one of,neutral,0.8580862283706665
66e9b926c782e4f47a05ec7c_audio_missing_utopia_1780188646013_transcript,1,the societies but i feel like that should definitely be,neutral,0.646336019039154
66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687_transcript,0,"So I ranked the modern, green, utopia, sustainable, and secure",positive,0.5404268503189087
66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687_transcript,1,most preferred society because I feel like it would be,neutral,0.5146912336349487
66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687_transcript,2,"more adaptable and resilient, offering a framework where human flourishing",positive,0.670270562171936
66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687_transcript,3,is supported and compared to religious faith-based order. I think,neutral,0.8659735918045044
66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687_transcript,4,it would be more enhancing for individuals and their well-being.,positive,0.7592784762382507
67103e4ed56cde03a0f2476b_audio_missing_utopia_1780152799804_transcript,0,The only missing future society I could think of would,negative,0.6961967945098877
67103e4ed56cde03a0f2476b_audio_missing_utopia_1780152799804_transcript,1,be one where everybody is working towards the goal of,neutral,0.5101393461227417
67103e4ed56cde03a0f2476b_audio_missing_utopia_1780152799804_transcript,2,"making the planet a better place, working on lowering down",positive,0.7898417711257935
67103e4ed56cde03a0f2476b_audio_missing_utopia_1780152799804_transcript,3,"pollution, working on making the air quality better, and us",neutral,0.6094510555267334
67103e4ed56cde03a0f2476b_audio_missing_utopia_1780152799804_transcript,4,"all practicing sustainability, and also innovating science and bringing about",positive,0.6199297308921814
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,0,I chose them how I did because religion and AI-centered,neutral,0.759619414806366
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,1,utopias and also rule of law just didn't really seem,negative,0.7453956007957458
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,2,fair. I don't feel like religion benefits everybody. The AI-centered,neutral,0.5158066153526306
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,3,utopia also did not really benefit any humans. And the,negative,0.9192152619361877
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,4,rule of law really only benefited security guards or people,negative,0.48804306983947754
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,5,in power. The only ones that seemed okay for human,neutral,0.5925799012184143
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,6,beings would be like a modern green utopia or a,neutral,0.6173829436302185
67103e4ed56cde03a0f2476b_audio_ranking_explanation_1780152764284_transcript,7,futurist one where the humans still matter and we have,neutral,0.7442148923873901
6715b46f9f59f9e05837029a_audio_missing_utopia_1780191431770_transcript,0,no i i think that a society based on um,neutral,0.7238154411315918
6715b46f9f59f9e05837029a_audio_missing_utopia_1780191431770_transcript,1,morality and a combination of i think morality and law,neutral,0.8446596264839172
6715b46f9f59f9e05837029a_audio_missing_utopia_1780191431770_transcript,2,um and then a focus on like the climate and,neutral,0.8957054018974304
6715b46f9f59f9e05837029a_audio_missing_utopia_1780191431770_transcript,3,um just like overall like energy is is the most,neutral,0.826302170753479
6715b46f9f59f9e05837029a_audio_ranking_explanation_1780191386549_transcript,0,I think a society that promotes sustainability and morality is,positive,0.5647481679916382
6715b46f9f59f9e05837029a_audio_ranking_explanation_1780191386549_transcript,1,the most like utopia that we could attain. And I,positive,0.7054091095924377
6715b46f9f59f9e05837029a_audio_ranking_explanation_1780191386549_transcript,2,don't know that an AI-centered economy would be very beneficial,negative,0.519097089767456
6715b46f9f59f9e05837029a_audio_ranking_explanation_1780191386549_transcript,3,"considering the impact that it's having on us already, just",neutral,0.49210432171821594
6715b46f9f59f9e05837029a_audio_ranking_explanation_1780191386549_transcript,4,in terms of the loss of jobs and the economic,negative,0.6881330013275146
671ce7ade7a5cd2edc847b94_audio_missing_utopia_1780191577026_transcript,0,I just feel like you need a little more technology,neutral,0.7317151427268982
671ce7ade7a5cd2edc847b94_audio_missing_utopia_1780191577026_transcript,1,to be based on different things because it didn't have,neutral,0.625083327293396
671ce7ade7a5cd2edc847b94_audio_missing_utopia_1780191577026_transcript,2,"a lot, so I definitely feel like you just need",positive,0.5307118892669678
671ce7ade7a5cd2edc847b94_audio_ranking_explanation_1780191523519_transcript,0,I write it like that because I feel like it,neutral,0.7732503414154053
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,0,I don't think there was anything missing from the seven,neutral,0.744305431842804
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,1,societies that I just ranked. I think it kind of,neutral,0.8671603798866272
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,2,touched on all of them. I know a type of,neutral,0.7163922190666199
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,3,"future society that I can envision would be, of course,",neutral,0.8320590257644653
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,4,morals. And still having laws that you have to follow.,neutral,0.5569005012512207
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,5,Still having a government. But the government isn't made up,neutral,0.5806710720062256
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,6,of rich people. and it's to help people and make,neutral,0.625329852104187
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,7,sure that everybody can kind of live in harmony and,neutral,0.5488535761833191
672012673e8f6646800bf45c_audio_missing_utopia_1780172365370_transcript,8,And to be able to ensure that everybody has what,neutral,0.7757461667060852
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,0,I ranked them this way because I think the moral,neutral,0.7233633995056152
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,1,"commonwealth, somebody's inner morality, needs to come first. Being able",neutral,0.7651855945587158
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,2,"to always do the right thing no matter what. Secondly,",neutral,0.638824462890625
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,3,"I chose the institutional utopia because, of course, we always",neutral,0.6320242285728455
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,4,"have to have rules, laws, and regulations. Because even though",neutral,0.7534842491149902
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,5,"we have inner morality, not everybody does the right thing.",neutral,0.6859253644943237
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,6,And there has to be consequences to doing the wrong,negative,0.6217612624168396
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,7,"thing. And then with the primitivist utopia, I mean, that's",neutral,0.8270652890205383
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,8,"nice, you know, because using technology to live life, I",positive,0.8060817122459412
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,9,"mean, technology is everywhere and we have to have it",neutral,0.5144243836402893
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,10,nowadays no matter what. but it's on a much smaller,neutral,0.7520349025726318
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,11,scale and then I choose Futurist Utopia for number 4,neutral,0.8313783407211304
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,12,letting science and innovation kind of lead the way Modern,positive,0.5874253511428833
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,13,"Green Utopia, sustainable and secure that's nice because people need",positive,0.9282634258270264
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,14,"to be more sustainable but at the same time, that's",neutral,0.6661308407783508
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,15,not always a possibility uh number six i chose for,neutral,0.8245738744735718
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,16,ai-centered utopia um because to me that's not an ideal,negative,0.8175704479217529
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,17,world to live in um i don't think that the,negative,0.5505713224411011
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,18,government needs to be data-driven um ai is helpful for,neutral,0.7546547651290894
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,19,some things but then other things it's it's not and,negative,0.6910356283187866
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,20,it's almost scary and the last one is religious utopia,negative,0.8412588834762573
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,21,which is a faith based order I chose that for,neutral,0.8531229496002197
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,22,last because I feel that religion doesn't really need to,neutral,0.683644711971283
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,23,be hammered down somebody's throat and just because you maybe,neutral,0.5288770198822021
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,24,believe something different than somebody else does it doesn't make,neutral,0.5541509389877319
672012673e8f6646800bf45c_audio_ranking_explanation_1780172300521_transcript,25,you a bad person or you shouldn't be treated any,negative,0.8883259892463684
6727af89081bd9f0e0d0973d_audio_missing_utopia_1780200765862_transcript,0,I think they were pretty well representative of everything I,positive,0.879067599773407
6727af89081bd9f0e0d0973d_audio_missing_utopia_1780200765862_transcript,1,can think of I might like a blend of some,neutral,0.6433128118515015
6727af89081bd9f0e0d0973d_audio_missing_utopia_1780200765862_transcript,2,of them like the AI and green and moral ones,neutral,0.8403960466384888
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,0,uh i think i've written them that way there's a,neutral,0.8854822516441345
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,1,bunch of reasons first off the moral commonwealth i see,negative,0.7092804312705994
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,2,it as humanity has somehow conquered their inner greed and,neutral,0.6237286925315857
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,3,i see that as the closest to utopia uh next,neutral,0.4961757957935333
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,4,being the modern green utopia uh i see it as,neutral,0.7557499408721924
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,5,mankind has become balanced with nature and i see that,positive,0.6768231987953186
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,6,as better than many of the others where we're scraping,positive,0.4809132218360901
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,7,"by or just pushing off the consequences, which is where",neutral,0.7189760804176331
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,8,AI-centered utopia comes in. Assuming this future has somehow fully,neutral,0.5147154927253723
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,9,conquered AI and made it stable and reliable and works,positive,0.5328935384750366
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,10,"for us, it seems like a very fair option. which",positive,0.6798304915428162
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,11,is leads into the fourth one institutional which i see,neutral,0.890129804611206
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,12,as not the worst but easily corruptible then there's futurist,negative,0.6763949394226074
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,13,utopia which seem to be constantly kicking the can down,negative,0.7436410784721375
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,14,the road and relying on science to save us what,neutral,0.5734043717384338
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,15,it's kind of like right now then primitive which is,neutral,0.8426291346549988
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,16,where this technology has basically been wiped out and i,negative,0.8609328866004944
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,17,put faith based as less because it seemed almost the,negative,0.48298826813697815
6727af89081bd9f0e0d0973d_audio_ranking_explanation_1780200707791_transcript,18,same except it demanded faith as the keystone of all,neutral,0.7521880269050598
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,0,It would be maybe a utopia that solves the scarcity,neutral,0.5355697274208069
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,1,"that has been shown in every single of these descriptions,",neutral,0.8301095366477966
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,2,ways that we can ration meals until we have innovated,neutral,0.7746431827545166
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,3,and created a stability where food doesn't become an issue.,neutral,0.7232020497322083
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,4,No one goes hungry. Everyone is maybe assigned a place,neutral,0.7423431873321533
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,5,"to live, so they have a roof over their head,",positive,0.5038576126098633
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,6,"and we have time for passions and work, which, while",neutral,0.7292584776878357
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,7,"maybe mandatory, is essentially your passion, whatever you would like",neutral,0.6194288730621338
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,8,to do. that is my uh ideal utopian society i,neutral,0.6629390716552734
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,9,suppose a civilization where culture is exemplified and differences and,neutral,0.8498120903968811
673e5fc42cbf961c153d09d3_audio_missing_utopia_1780154055552_transcript,10,distinctions are while emphasized are celebrated and praised that's essentially,neutral,0.6439462304115295
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,0,"When I look at the religious-based utopia, it seemed solely",neutral,0.6462855339050293
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,1,"reliant on a higher power or a, it was, as",neutral,0.8641198873519897
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,2,"it said, a faith-based utopia. I am just not interested",negative,0.8666472434997559
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,3,"in something like that, the restrictions and the ways that",neutral,0.7010771036148071
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,4,it will harm you mentally. And I feel as though,negative,0.8795506358146667
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,5,it would be a rigid kind of place to live.,negative,0.7434080839157104
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,6,The society of low tech and small scale also wasn't,negative,0.49928414821624756
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,7,"something that I really, really appealed to me. Um, simply",positive,0.851122260093689
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,8,because I find that technology has advanced life in such,positive,0.7660074830055237
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,9,a way where it is harmful should it ever disappear,negative,0.8698752522468567
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,10,"or should we be breathed without it, or breathed of",neutral,0.8699855804443359
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,11,"it. Um, and I just, I feel like without technology,",negative,0.5537198185920715
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,12,we would be primitive again. The rule of law is,negative,0.74705970287323
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,13,also just a very rigid and extremely kind. It's something,neutral,0.505314290523529
